imageID,"25% of windows have density equal to or less","50% of windows have density equal to or less","75% of windows have density equal to or less","95% of windows have density equal to or less","98% of windows have density equal to or less","100% of windows have density equal to or less"
3MNYFQMXON9G1T2C2HOQSK4JSIPY01,0.0,0.0,0.0,0.2134,0.2319,0.2319
3MQJWSYXNGSYPF0J90X7JRB4GS9O5U,0.0,0.0,0.0,0.0633,0.1502,0.1502
3MQJWSYXOHGDXJ3GAF96UH2KF625OC,0.0,0.031,0.1101,0.3886,0.3999,0.3999
3MXFP9RGE565H89AY0KXMF94YTQB2U,0.0,0.0,0.0659,0.1355,0.3254,0.3254
3MXFP9RGE565SQ20JA2GC60T4U4B22,0.0,0.0,0.0,0.1917,0.3499,0.5043
3N9FD9XF48K5Z4R4YKZ4XC3B2YYEVL,0.0,0.0,0.0151,0.0943,0.1245,0.1245
3NAD71TD8V1W7T0ET8V40F6WWDIL2U,0.0,0.0179,0.2111,0.3863,0.5206,0.5206
3NCF7G1XJIORLK6VK0UD85LOJVCNAC,0.0,0.0343,0.0844,0.17,0.5378,0.5378
3NCF7G1XKJPJCCJPOHEQSUA1GNWANP,0.0,0.0,0.0,0.175,0.3316,0.8059
3NCF7G1XKJPJCCJPOHEQSUA1GNWANP_1,0.0,0.0,0.0028,0.2747,0.3939,0.8059
3NCF7G1XKJPJCCJPOHEQSUA1GNWANP_2,0.0,0.0,0.0091,0.3316,0.5204,0.8521
3NE6EBGK47BU93BYGGU8IB2LO7NE35,0.0,0.0,0.0,0.1708,0.1983,0.1983
3NJ4SYXGOJ3OVMOHUVEMN5U7Y2PBNN,0.0,0.0074,0.0652,0.2082,0.2836,0.5177
3NJ4SYXGOJ3OVMOHUVEMN5U7YYPBNF,0.0,0.0,0.0,0.0786,0.0786,0.1245
3NJ4SYXGOJNVJBRMT3TGCL1CL9UBNQ,0.0,0.0161,0.1448,0.4049,0.423,0.423
3NVVDJT9G6OIY2RUWWJCMM9P5JCPXO,0.0,0.0174,0.0922,0.2252,0.4856,0.4984
3NXBKB5598TPF5MRSRS8QPZELKSL9C,0.05,0.1171,0.1943,0.3314,0.3373,0.3643
3O5YJYPUSW7TWBM6KNWM44WLFH8KON,0.0,0.0,0.1145,0.3408,0.4414,0.4414
3O73QR1UY8O4VXGQ4UMU1W2GKFC94M,0.0,0.0,0.0057,0.1728,0.216,0.3679
3O73QR1UY8O4VXGQ4UMU1W2GKGC94O,0.0,0.0,0.0,0.0678,0.2148,0.3933
3OBCKNXF1ZHFXL8XUNXW3AYWZX5J3K,0.0,0.0179,0.2111,0.3863,0.5201,0.5201
3OJGK8O6MRNHZCTYHMEFS503K2OL5K,0.0,0.0,0.0861,0.2672,0.3452,0.5594
3OQEO5BIM1SME8SFQJ108NKG2ZKU9F,0.0233,0.0459,0.1051,0.2558,0.2751,0.4738
3OQEO5BIM1SME8SFQJ108NKG2ZKU9F_1,0.0196,0.0495,0.1081,0.2622,0.4041,0.4739
3OQEO5BIM1SME8SFQJ108NKG2ZKU9F_2,0.0233,0.049,0.1255,0.2671,0.3714,0.4738
3OQEO5BIN29PS6BYUHRH0ABF87P9UL,0.0,0.0,0.1303,0.6307,0.6414,0.6414
3OR6S1RAC52TCC0V5OHKA3WQNHZAGY,0.0,0.0612,0.18,0.478,0.4893,0.4893
3P15LLOAR9NU663LLUNNP8EDOYG9ZV,0.0,0.0132,0.1179,0.2644,0.2835,0.2835
3P6UG6V268Y9VTMB4YR44MFGIGC4NX,0.0,0.0,0.0884,0.1402,0.1574,0.1574
3PBMWYW3D44FHQ3H0CBK078FM1J2XZ,0.0143,0.0999,0.1122,0.2304,0.2321,0.343
3PBMWYW3D4VOVNNOVMGLZF23LEGX22,0.0,0.1001,0.1819,0.466,0.4811,0.4811
3PBTVBPQ8T2RUQ4LSR4U2IGAMAGLG7,0.0,0.053,0.1653,0.5196,0.6236,0.7982
3PBTVBPQ9UHWF8TU0BNM18QB456LGV,0.0026,0.0852,0.2155,0.6794,0.693,0.693
3PBTVBPQ9UJW25OVYU5DFTVY5MMGLK,0.0,0.0,0.0,0.1797,0.1803,0.5118
3PBTVBPQ9UJW25OVYU5DFTVY5MMGLK_1,0.0,0.0,0.0098,0.1773,0.3206,0.5003
3PBTVBPQ9UJW25OVYU5DFTVY5MMGLK_2,0.0,0.0,0.0,0.1773,0.1936,0.5118
3PHLPV04IQDPW55WV8WBZJA231AP7O,0.0,0.0998,0.2924,0.4029,0.4967,0.4967
3PLXPMD6WGC7AIQBYMRH2GBAFTWKBJ,0.0,0.0,0.0633,0.2417,0.3083,0.3581
3PN7FLVWM45PCCC3MA18W1ODE9IYSJ,0.0111,0.1907,0.3369,0.4794,0.6601,0.6601
3PN7FLVWM45XULC6NHQRXFJ9Z5WSYC,0.0,0.0,0.0,0.0977,0.1245,0.1245
3Q4WZ5V3MNIH1FT2QKH2OURKHS1UGI,0.0283,0.0751,0.147,0.2907,0.312,0.312
3Q9ARQ9ZAP4L7I0LVYTFN28MIJR3MM,0.0,0.0108,0.0775,0.1423,0.1622,0.1848
3Q9ARQ9ZAP4L7I0LVYTFN28MIJR3MM_1,0.0,0.0119,0.0987,0.1454,0.1652,0.1848
3Q9ARQ9ZAP4L7I0LVYTFN28MIJR3MM_2,0.0,0.0108,0.0889,0.1357,0.1652,0.1848
3QKP95RWR0AXY9I3VQ7SL2A7LGY5XG,0.0,0.0088,0.0608,0.3776,0.4145,0.4287
3QLL1RLFYUJL8BWXI76KVR6VTA8G40,0.0,0.0,0.0647,0.2625,0.3411,0.3826
3QNALI7B4S6VALH9K67QLF1VCK3Z5B,0.0,0.0176,0.1041,0.2375,0.4192,0.4435
3QNALI7B4SD1ONKL4C5DCUTXSZAZ55,0.0,0.0,0.0,0.2054,0.2964,0.5009
3QPQKLUN2S87R374XHKKL49YI4M6SW,0.0134,0.107,0.1904,0.2651,0.4102,0.4975
3QXBZN23LG7N3HYFNCCOI0H4ZPJXNQ,0.0,0.0555,0.2167,0.4638,0.4755,0.4755
3R0WG3C6FAYXA2OVFH1MKSVV7DKWL8,0.0,0.0,0.0101,0.1145,0.4728,0.4728
3R35RPFD7J1GHLW8Y5PUB7E29XSP1C,0.0092,0.0451,0.0963,0.1538,0.2195,0.2195
3R35RPFD8KSAWMKG8PKUBRZ71RYP19,0.0,0.0407,0.1308,0.6145,0.6894,0.7335
3R35RPFD8KW5RVQQX9OYA2WSE711PN,0.005,0.1492,0.2914,0.5487,0.7753,0.7753
3R39EOJX7B7B0RBVIOI0YF8QUNBFFR,0.0,0.0,0.042,0.0838,0.1053,0.1053
3R39EOJX7BI6S1MO8YC8O4DE709FF7,0.0,0.0,0.0447,0.3201,0.3371,0.429
3R7DCNC1NO24TFH8BGUHQFOR9KEUDP,0.0196,0.0704,0.1416,0.4019,0.7458,0.7458
3R7DCNC1NO24TFH8BGUHQFOR9KEUDP_1,0.027,0.0979,0.2229,0.7458,0.7458,0.7458
3R7DCNC1NO24TFH8BGUHQFOR9KEUDP_2,0.0171,0.0729,0.1808,0.4019,0.7458,0.7458
3R7DCNC1NOV5HU26IA2C7R0658YUDF,0.0,0.0141,0.1059,0.3226,0.5674,0.7336
3R8MKH13HFEBE45LFXZBD3ZAAT6QLU,0.0,0.0193,0.0781,0.3169,0.4274,0.4274
3R8NDUBSE5C5KWKOVCROU8T8BNKK4W,0.0,0.0235,0.0642,0.145,0.233,0.233
3R8NDUBSE5CIIDI6K37BBGYS2U64KU,0.0,0.0604,0.1313,0.2739,0.4061,0.4061
3R8NDUBSE5CRYRKXR6M9AB02Z7L4K5,0.0,0.0,0.0,0.3589,0.4184,0.4649
3R8NDUBSF67O3EBOSQ1IL6C0CLD4KT,0.0,0.0,0.1233,0.3498,0.5814,0.5814
3RPY1MM09GJ0DPT9E5P5CCJTRTWMHE,0.0587,0.0939,0.1366,0.2037,0.2088,0.2088
3RRYB8LG3ZH82HFOZGL7ANT68BKKUX,0.0,0.0,0.1514,0.3845,0.3899,0.3899
3S1POB7GU8DKAHGA5W96UXZRMJ8QU4,0.0,0.0395,0.1302,0.3611,0.3634,0.3634
3S4LLGXSV3FZU47VRD0W7FI7RKKAOY,0.0,0.0058,0.0229,0.1012,0.1694,0.1694
3S8DC08I2JZOJ6XAR5ADV2RBM80EJJ,0.0,0.0064,0.0709,0.1628,0.261,0.3206
3SBA6YTBY276L0SZ55XU5R7VV8FOBP,0.0,0.0,0.033,0.2034,0.3249,0.3249
3SFRD5IA5Z34MMJO249XJPJMVUHFBF,0.0,0.0101,0.1522,0.288,0.4104,0.4104
3SI493PTSWP5AHPBIVTI1I8D7X4ZDI,0.0,0.0192,0.0727,0.2523,0.2757,0.2757
3SI493PTSWP6VJGGSL9VZHEJP2GDZ2,0.0,0.0,0.0,0.3178,0.4322,0.4322
3SIEQXXS6F7PLDK653FBMIWP0ADQ4C,0.0,0.0,0.033,0.2093,0.3513,0.3513
3SJ1BZ9YMZFJKL9JAYIH6SXUEFF7N6,0.0,0.0,0.0037,0.0934,0.1036,0.1036
3T1550FWLKIS93DC7DPTY5M29UHWXP,0.0,0.0671,0.1397,0.3073,0.5001,0.5001
3T6HLR4BXW5RX3QYFIC2AVGBFN389Y,0.0,0.0019,0.0656,0.2263,0.388,0.4131
3T6HLR4BXW65EY3SGXC7I8IJLZ589G,0.0041,0.0669,0.133,0.2546,0.5032,0.5032
3T6HLR4BXW65EY3SGXC7I8ILF1889L,0.0,0.0,0.0336,0.205,0.2443,0.3933
3T6UNEUZ5USMH6KL5FCL3O350KM199,0.0,0.0,0.0,0.0353,0.1304,0.2944
3T6UNEUZ5USMH6KL5FCL3O350KM199_1,0.0,0.0,0.0,0.2507,0.4006,0.4536
3T6UNEUZ5USMH6KL5FCL3O350KM199_2,0.0,0.0,0.0,0.0852,0.1312,0.2233
3TCGLRK8ZGNA4CQP60QJDQBQH1MZQ6,0.0,0.0,0.0773,0.1498,0.2014,0.3974
3TFUINTXMP1P2TVK22ZNBIA74UYT95,0.0,0.0,0.052,0.3488,0.4193,0.5056
3TFUINTXNQRB8MQUNU8RNTUAF5A9TC,0.0,0.0119,0.0852,0.1645,0.1671,0.1671
3TJJ8HSJVIOUEEITVOXS8LA6BWX82U,0.0,0.0,0.0,0.1078,0.216,0.3914
3TJJ8HSJWJ7V3WKXYD3KKOVHU4N28W,0.0,0.0164,0.0676,0.1917,0.2299,0.2605
3TO8OQV8RRE8TSS50K77OY4BTUOOLO,0.017,0.0687,0.1214,0.3318,0.5545,0.65
3TR9CMHN3N8E2YCNTAQUMF33CUSBB8,0.0,0.1218,0.2846,0.452,0.465,0.465
3TYSWKZBELVFE846EGCGPUMG5XR7G5,0.0,0.0,0.2043,0.3276,0.4232,0.4232
3TYSWKZBFMLN72JJOTFJJEIWD9HG7U,0.0,0.0293,0.2098,0.4133,0.5268,0.5268
3U2H1DGWOPTCKLUQYVRKVZHY3Q4F4G,0.0,0.0,0.0372,0.2949,0.438,0.438
3U47UEJKWC6S8AEVXI8SUW72VHPLB6,0.0,0.003,0.0279,0.215,0.244,0.244
3U47UEJKWC7M32113CRLFBCBUKFBLV,0.0,0.0,0.0372,0.1273,0.4741,0.4741
3U47UEJKWC8E1D3WG0VTNM1UKCYBLF,0.0524,0.0662,0.1249,0.3118,0.4247,0.4247
3U47UEJKXD5R38RUXLMDWG1BUJXLBR,0.0,0.0,0.0633,0.2564,0.3278,0.3278
3U6BJ3K2B9GQGJVT0E99IGFE7I2MEG,0.0,0.0519,0.1808,0.4455,0.4884,0.499
3UEL82N5TO6EUK0Y8E9LV0DUVX2NTJ,0.0035,0.0912,0.1514,0.4266,0.4278,0.4278
3UEL82N5TOKN43E6MBDHCIJ23C3NTV,0.0111,0.0299,0.0435,0.1691,0.1931,0.1931
3UKAYM2G38LNW9YPLTZSPTC333T903,0.0,0.0014,0.0835,0.216,0.3091,0.3933
3USMLONC9E5MDB1GD7ZQ6SDG14K85P,0.0021,0.048,0.0921,0.2089,0.4192,0.4192
3USZNBD0ID5Y2E7UC1NHCD5VH1M51A,0.0,0.0266,0.0801,0.208,0.3181,0.3181
3UV3KC5DTGMOGZ30EI3U2F567A15CS,0.0,0.0,0.1395,0.4453,0.5077,0.5077
3UXCLCQO1UDWROO910PGOYLD3QJ20A,0.0,0.0284,0.1355,0.1945,0.1981,0.1981
3UXCLCQO2V425H8F0OVWTKIEO3N20G,0.0,0.0802,0.2387,0.4738,0.504,0.5941
3VHU2SWT3EI2EPQKMFU0IXHUUZKSPE,0.0,0.0129,0.0625,0.1775,0.1923,0.1923
3VKCYEEK5GTFPTFE2CSUAPH4AEKG1E,0.1001,0.2062,0.3949,0.5611,0.7365,0.7762
3VKCYEEK5GTFPTFE2CSUAPH4AEKG1E_1,0.0851,0.2081,0.4531,0.5963,0.7587,0.7742
3VKCYEEK5GTFPTFE2CSUAPH4AEKG1E_2,0.0851,0.1899,0.4175,0.5758,0.6599,0.7677
3VNGVF6XGJQ1QLT33BZ7QKAQGJTGC8,0.0,0.0037,0.0774,0.3264,0.571,0.571
3VNVHCMRM39PCV9YY08XQFC2ASTW7K,0.0,0.0,0.0768,0.3765,0.517,0.517
3VPHDNYYW05RMXRPFB37FMZTE8FOX6,0.0,0.0,0.0,0.0753,0.0903,0.0903
3VS2P0ED9S8WCYR5XKUI3WE62NIZOD,0.0,0.1135,0.2059,0.3865,0.4085,0.4085
3VS2P0ED9S9HPWVU5TDRGGPE3WLOZL,0.0,0.0117,0.0908,0.256,0.3348,0.6384
3VTCTNDIMBI4MSZRCFZ5EXG7KAVTGQ,0.0,0.0688,0.2199,0.3348,0.3592,0.3592
3VXAY8PX9568FZGV4FQLLH1QFO0UBC,0.0,0.0,0.116,0.2481,0.2674,0.2674
3VXAY8PXA67ITFS0HYENNTH6AGPBUQ,0.0,0.0404,0.0888,0.1837,0.292,0.3565
3W718UE9EUVUJGAIW7WCSAJ232S8KV,0.0,0.0169,0.0613,0.1467,0.1647,0.2666
3W7EAH4XLRRHWHV8PSJNN5I48Z5K1Z,0.0,0.0012,0.0566,0.1965,0.2281,0.2281
3WAI7IWAXVDPIQMZBUA6WKWKGBTKCH,0.0,0.0,0.2298,0.5129,0.5545,0.8366
3WNTBWVI6HTKT402X941XY1LBXF1DP,0.0445,0.0713,0.1363,0.5028,0.5919,0.5919
3WNTBWVI7IICS3U5SPMYXHW39RR1DW,0.0,0.0,0.0977,0.2944,0.3759,0.3759
3X3BKUX7FNI4TQBH6Z6BCBN743AUUW,0.0,0.0644,0.1161,0.283,0.5649,0.5649
3XCMB0010Q8CROANL93DZ0TZ7HDP3B,0.0092,0.0451,0.0963,0.1538,0.2195,0.2195
3XFOW6US4G39LHGXH58DQK2U59EF7W,0.0,0.0446,0.1382,0.2784,0.2828,0.2828
3XH5NKQXD1CEK1G2OFNXP2YO5CGQ1D,0.0131,0.0476,0.1219,0.2726,0.2983,0.5225
3XKJYHBF1PGIGZAV82J26HU67K1S94,0.0,0.0019,0.0726,0.315,0.4522,0.6509
3XKJYHBF2QXEJ36G795O9QJC5X59SV,0.0,0.0,0.0213,0.2627,0.5355,0.5355
3XLULPCEJ5A20HTSPHJ11BGOHJ2K00,0.0,0.1187,0.1957,0.3133,0.6486,0.6486
3XLULPCEK6XSKDKZU2VPQEQSWADK07,0.0,0.0758,0.2048,0.4847,0.5148,0.5148
3XOONX5XJ4G5CUJT3GITEEBP8TAR9P,0.0,0.0,0.0057,0.209,0.6571,0.6571
3XQ5ITPVUWC5A41L5RJWP1DP30VQTX,0.0,0.0119,0.1302,0.3591,0.4512,0.4512
3XQ5ITPVUWCZXHDQO612ZU9R46PQTU,0.0,0.0,0.1032,0.3084,0.3522,0.4808
3XQ5ITPVVXEK5RIJJ0S4JMU41HATQO,0.0,0.0,0.0319,0.1043,0.1053,0.1053
3XXLL7ZNZBX2S1C8S0AVX01M47X2SM,0.0,0.0086,0.0839,0.1872,0.2486,0.2699
3Y6OYEUGD7DBA3Z0UX7LVDP3LCIS5W,0.0,0.0159,0.0614,0.2594,0.2705,0.2705
3YATNUOYWN28VJEWP8MVZLA65TU5R8,0.0,0.0,0.0322,0.1245,0.2504,0.2504
3YE2HAAZLWT35EOEU3RFNMQ5RC4ZU3,0.0,0.0,0.0384,0.2193,0.2835,0.5467
3YJAOW5N8OU26Z949MJ65YS6Q7GNS0,0.0,0.0117,0.0908,0.256,0.3463,0.6408
3YJAOW5N8OUDFKNJJE4VLVI018MNS9,0.0,0.0434,0.1339,0.3262,0.4266,0.4266
3YJAOW5N8OUDFKNJJE4VLVI0YDQNSK,0.0,0.0,0.0325,0.2504,0.4433,0.4809
3YJAOW5N9PI929Z2OH5BG1NQ7AGNSB,0.0,0.0,0.1159,0.3483,0.4414,0.4414
3YKHA5XMY4LNHWQDYI2RHLTBGR3A75,0.0,0.0,0.0039,0.2555,0.5414,0.5414
3YNFDCZ5Q3U1E5N64P4QVLD4C30NR9,0.0,0.0529,0.1339,0.3169,0.4239,0.4239
3YNFDCZ5R4IX1UZP9S56QRIUL8YNRO,0.0,0.0193,0.1383,0.3413,0.4414,0.4414
3YR6VNT52416IC86SLGIIDTF4TWB78,0.0,0.0,0.0,0.0878,0.1132,0.1132
3YR6VNT5352GKULNOMVIY5386U67BS,0.0,0.0,0.1175,0.2963,0.5091,0.6206
3YS67JKWKBRVDSIQ9F8UVFJ1JQRX40,0.0,0.0031,0.0945,0.2598,0.3998,0.3998
3YS67JKWKBTMNDQ3LRFOMM61VUK4X5,0.0,0.0,0.116,0.6004,0.6214,0.6214
3YVLYSYEBF5NUSY0E746VZKOKNG0QY,0.0,0.0,0.0286,0.1612,0.4049,0.4049
3Z1VWDJDMCSL9FEEWY1JWQIRHY8F8V,0.0,0.0,0.1457,0.3163,0.4704,0.4704
3Z1VWDJDMCXXDMC10K62ECWQF20F8X,0.0,0.0,0.0936,0.2133,0.3174,0.3174
3Z1VWDJDNDED63DNWYEYK1BZJ9X8FQ,0.0,0.0,0.0461,0.0848,0.2066,0.2081
3ZAK6NWIZ37QLEUJSP86OBIVCQQ9VS,0.0,0.0,0.0493,0.1418,0.2713,0.2713
3ZFB7PFNY1ZJD1XM4GHBRRAA6FG931,0.0,0.0005,0.056,0.2583,0.3456,0.3934
3ZFB7PFNY1ZJD1XM4GHBRRAA6GF932,0.0,0.0,0.0405,0.2471,0.419,0.5886
3ZNMTDKQXPRIYI9V3LJLED84I1Z2VB,0.0,0.1071,0.3183,0.4999,0.5463,0.6037
3ZSDUF3VXOXZ44ZW3SE86JT3CR623Z,0.0,0.0,0.0503,0.2567,0.3416,0.3416
3ZXEP6UEFFQUF1V5KFZ2RFEFLM08OQ,0.0,0.0245,0.0831,0.1995,0.2435,0.2722
