imageID;text densities;Histogram of windows with text densitites b/w 0:0.1:1;threshold;windows greater than threshold;largest connected window (no. of windows);largest connected window in pixels;The average size of connected regions;
3S8DC08I2JZOJ6XAR5ADV2RBM80EJJ.png;0.2314,0.1736,0.0057,0.0103,0.0035,0.0073,0.0095,0.0099,0.0011,0.0010,0.0042,0.0006,0.0049,0.0012,0.0010,0.0042,0.0009,0.1036,0.0000,0.0726,0.0174,0.1194,0.0000,0.1066,0.0000,0.1115,0.0000,0.1067,0.0000,0.0710,0.0000,0.1214,0.0589,0.1084,0.0000,0.0000,0.0000,0.0000,0.0507,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0589,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;11,4,1,0,0,0,0,0,0,0,0,;0.0526;13;6;409200;3.25;
3SBA6YTBY276L0SZ55XU5R7VV8FOBP.png;0.0000,0.1900,0.3989,0.2372,0.1964,0.1577,0.0000,0.0000,0.0000,0.0000,0.0930,0.0000,0.0000,0.0000,0.0000,0.1056,0.0338,0.0000,0.0000,0.0000,0.0000,0.0320,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0361,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;5,3,1,1,0,0,0,0,0,0,0,;0.1481;5;5;341000;5.00;
3SFRD5IA5Z34MMJO249XJPJMVUHFBF.png;0.0000,0.1872,0.1521,0.1769,0.1784,0.1462,0.1838,0.0448,0.1496,0.1468,0.1400,0.0866,0.0080,0.1570,0.1223,0.2610,0.0437,0.0097,0.0000,0.0248,0.0000,0.0000,0.0000,0.1452,0.0000,0.0136,0.0000,0.2238,0.0000,0.2800,0.0000,0.5350,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0352,0.2800,0.0000,0.0000,0.5350,0.0000,0.0000,0.0000,0.0042,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1063,0.0000,0.0000,0.0000,0.2597,0.0000,0.0000,0.0000,0.0176,;8,12,5,0,0,2,0,0,0,0,0,;0.1552;12;4;272800;4.00;
3SI493PTSWP5AHPBIVTI1I8D7X4ZDI.png;0.1547,0.1103,0.0000,0.0000,0.0000,0.0000,0.0731,0.0743,0.2228,0.1103,0.0362,0.0000,0.0132,0.2199,0.0000,0.0060,0.0000,0.0736,0.0000,0.0385,0.0970,0.0648,0.0000,0.0009,0.0000,0.0005,0.0586,0.0959,0.0000,0.0018,0.0000,0.0515,0.1426,0.0000,0.0000,0.0409,0.0000,0.0000,0.0566,0.0000,0.0000,0.2358,0.0000,0.0977,0.0946,0.0000,0.0000,0.1759,0.0000,0.0000,0.0724,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0110,0.0000,0.0000,0.0000,0.0076,0.0000,0.0000,0.0000,0.0240,;18,5,3,0,0,0,0,0,0,0,0,;0.0794;12;3;204600;4.00;
3SI493PTSWP6VJGGSL9VZHEJP2GDZ2.png;0.5600,0.4588,0.2757,0.2234,0.2704,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;0,0,3,0,1,1,0,0,0,0,0,;0.3576;2;2;136400;2.00;
3SIEQXXS6F7PLDK653FBMIWP0ADQ4C.png;0.0000,0.1900,0.3989,0.2372,0.1964,0.1577,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1056,0.0338,0.0000,0.0000,0.0000,0.0000,0.0320,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0702,0.0000,0.0000,0.0361,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;5,3,1,1,0,0,0,0,0,0,0,;0.1458;5;5;341000;5.00;
3SJ1BZ9YMZFJKL9JAYIH6SXUEFF7N6.png;0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2434,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2459,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;0,0,2,0,0,0,0,0,0,0,0,;0.2446;1;1;68200;1.00;
3T1550FWLKIS93DC7DPTY5M29UHWXP.png;0.0000,0.1931,0.4036,0.3072,0.1814,0.2645,0.0157,0.2449,0.1737,0.1758,0.0256,0.0000,0.0000,0.0000,0.0000,0.0000,0.0346,0.0854,0.0000,0.0000,0.0062,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0375,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;5,4,3,1,0,0,0,0,0,0,0,;0.1535;8;8;545600;8.00;
3T6HLR4BXW5RX3QYFIC2AVGBFN389Y.png;0.0976,0.1392,0.0857,0.0902,0.0575,0.0881,0.1642,0.0255,0.1394,0.0000,0.0666,0.0728,0.1410,0.0000,0.2074,0.2443,0.0700,0.1693,0.0000,0.0000,0.1149,0.0411,0.0000,0.0398,0.0000,0.0435,0.0000,0.0000,0.0000,0.1509,0.0000,0.1990,0.0000,0.0348,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1103,0.0000,0.0000,0.0187,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0679,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;15,10,1,0,0,0,0,0,0,0,0,;0.1031;11;6;409200;3.67;
3T6HLR4BXW65EY3SGXC7I8IJLZ589G.png;0.2753,0.1286,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1413,0.0000,0.0000,0.0000,0.0439,0.0000,0.0152,0.0000,0.0504,0.0000,0.0732,0.2019,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0604,0.0000,0.0000,0.0466,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;6,3,1,0,0,0,0,0,0,0,0,;0.1037;4;2;136400;2.00;
3T6HLR4BXW65EY3SGXC7I8ILF1889L.png;0.2960,0.0000,0.1490,0.0000,0.0000,0.0000,0.0000,0.0000,0.0591,0.0155,0.0296,0.0000,0.0374,0.0000,0.2872,0.0000,0.0000,0.0006,0.0000,0.0994,0.0000,0.0070,0.0000,0.0000,0.0000,0.0000,0.0000,0.0304,0.0000,0.0000,0.0000,0.0000,0.0140,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0024,0.0000,0.0000,0.0145,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;8,1,2,0,0,0,0,0,0,0,0,;0.0744;4;2;136400;2.00;
3T6UNEUZ5USMH6KL5FCL3O350KM199.png;0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;0,0,0,0,0,0,0,0,0,0,0,;NaN;0;
3T6UNEUZ5USMH6KL5FCL3O350KM199_1.png;0.0863,0.1666,0.0903,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0743,0.0000,0.0132,0.0002,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1305,0.0000,0.3191,0.0000,0.9109,0.0000,0.5402,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0097,0.0000,0.0000,0.0706,0.0000,0.0000,0.1613,0.0000,0.0000,0.1306,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;5,4,0,1,0,1,0,0,0,1,0,;0.1931;3;2;136400;1.50;
3T6UNEUZ5USMH6KL5FCL3O350KM199_2.png;0.1487,0.0000,0.0000,0.0000,0.0000,0.0822,0.0813,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0435,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;3,1,0,0,0,0,0,0,0,0,0,;0.0890;1;1;68200;1.00;
3TCGLRK8ZGNA4CQP60QJDQBQH1MZQ6.png;0.2159,0.1791,0.0666,0.1609,0.1560,0.2020,0.1825,0.0450,0.1340,0.1164,0.1375,0.1440,0.0747,0.1922,0.1429,0.1479,0.0320,0.0450,0.0000,0.0302,0.0000,0.0494,0.0000,0.0318,0.0000,0.0309,0.0000,0.0571,0.0000,0.0320,0.0000,0.0605,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;12,12,1,0,0,0,0,0,0,0,0,;0.1067;13;13;886600;13.00;
3TFUINTXMP1P2TVK22ZNBIA74UYT95.png;0.1952,0.4192,0.1386,0.1471,0.0000,0.0000,0.2618,0.1872,0.0000,0.0000,0.0473,0.1979,0.0000,0.0000,0.0000,0.0628,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2050,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0840,0.0000,0.0673,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0575,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0490,;6,6,1,0,1,0,0,0,0,0,0,;0.1514;6;5;341000;3.00;
3TFUINTXNQRB8MQUNU8RNTUAF5A9TC.png;0.0000,0.0286,0.2227,0.0000,0.2592,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0033,0.2782,0.1078,0.0158,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0044,0.0000,0.3627,0.0000,0.0000,0.0000,0.0000,0.0000,0.0113,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0114,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;5,0,3,1,0,0,0,0,0,0,0,;0.1187;4;1;68200;4.00;
3TJJ8HSJVIOUEEITVOXS8LA6BWX82U.png;0.3127,0.1279,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;0,1,0,1,0,0,0,0,0,0,0,;0.2203;1;1;68200;1.00;
3TJJ8HSJWJ7V3WKXYD3KKOVHU4N28W.png;0.0716,0.0694,0.1452,0.0710,0.1435,0.1747,0.1105,0.1729,0.1341,0.1086,0.1465,0.1705,0.1172,0.1234,0.0625,0.1107,0.0325,0.0000,0.0000,0.0419,0.0258,0.0674,0.0000,0.0089,0.0000,0.0469,0.0028,0.0714,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0230,0.0155,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0157,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1039,0.0000,0.0000,0.0000,0.0000,;15,11,0,0,0,0,0,0,0,0,0,;0.0853;13;12;818400;6.50;
3TO8OQV8RRE8TSS50K77OY4BTUOOLO.png;0.0337,0.0700,0.0792,0.0439,0.0755,0.0614,0.0604,0.0592,0.0750,0.0550,0.0577,0.0611,0.0706,0.0762,0.0613,0.0592,0.0574,0.0864,0.0000,0.0928,0.0289,0.1226,0.0000,0.0905,0.0000,0.0992,0.0000,0.2873,0.0000,0.1709,0.0000,0.0764,0.0000,0.0843,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2583,0.0000,0.0000,0.0366,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0164,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;26,2,2,0,0,0,0,0,0,0,0,;0.0836;9;5;341000;3.00;
3TR9CMHN3N8E2YCNTAQUMF33CUSBB8.png;0.0000,0.2300,0.2890,0.2078,0.0977,0.1809,0.3040,0.1594,0.1961,0.2506,0.3042,0.2563,0.2894,0.0529,0.1443,0.0000,0.0000,0.2756,0.0000,0.1737,0.1761,0.2316,0.0000,0.2389,0.0000,0.2591,0.2109,0.0841,0.0000,0.1032,0.0000,0.0000,0.2704,0.0000,0.0000,0.2253,0.0000,0.0000,0.2652,0.2660,0.0000,0.0499,0.0000,0.1357,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1211,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;5,9,16,0,0,0,0,0,0,0,0,;0.2017;17;13;886600;5.67;
3TYSWKZBELVFE846EGCGPUMG5XR7G5.png;0.2980,0.1545,0.6978,0.4004,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4622,0.5477,0.4211,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3400,0.0000,0.3300,0.0000,0.3300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3400,0.0000,0.0000,0.2884,0.0000,0.0000,0.3300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0538,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2806,;1,1,3,6,2,1,1,0,0,0,0,;0.3516;5;2;136400;2.50;
3TYSWKZBFMLN72JJOTFJJEIWD9HG7U.png;0.2222,0.0000,0.0000,0.0000,0.0000,0.0000,0.1853,0.4752,0.4666,0.1719,0.3831,0.4716,0.3683,0.2358,0.3519,0.1048,0.2358,0.2830,0.0000,0.0970,0.0000,0.0918,0.0000,0.3040,0.0000,0.2400,0.0000,0.2400,0.0000,0.0000,0.0000,0.0000,0.0000,0.2400,0.0000,0.0000,0.0000,0.0000,0.1239,0.0000,0.0000,0.2111,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2400,0.0000,0.0000,0.0000,0.0000,0.0859,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0929,;5,3,10,3,3,0,0,0,0,0,0,;0.2468;8;7;477400;4.00;
3U2H1DGWOPTCKLUQYVRKVZHY3Q4F4G.png;0.0000,0.3037,0.3314,0.2842,0.0018,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0514,0.0000,0.0000,0.1653,0.0000,0.0000,0.0000,0.0000,0.0000,0.1686,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;1,2,2,1,0,0,0,0,0,0,0,;0.1866;3;3;204600;3.00;
3U47UEJKWC6S8AEVXI8SUW72VHPLB6.png;0.0000,0.4621,0.0000,0.0000,0.0000,0.0000,0.0000,0.1166,0.2753,0.0000,0.0000,0.0000,0.2063,0.2405,0.0000,0.0000,0.0000,0.3388,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3455,0.0383,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;1,2,2,2,1,0,0,0,0,0,0,;0.2529;4;1;68200;4.00;
3U47UEJKWC7M32113CRLFBCBUKFBLV.png;0.0000,0.1961,0.3604,0.1774,0.0343,0.1583,0.2126,0.1265,0.0271,0.0532,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;3,4,1,1,0,0,0,0,0,0,0,;0.1495;5;5;341000;5.00;
3U47UEJKWC8E1D3WG0VTNM1UKCYBLF.png;0.1825,0.1231,0.2395,0.2640,0.0294,0.0000,0.0000,0.0742,0.0000,0.0000,0.0000,0.0000,0.0000,0.1416,0.0902,0.1465,0.0000,0.2569,0.0000,0.1575,0.1250,0.0726,0.0000,0.0000,0.0000,0.0000,0.4355,0.0841,0.0000,0.0243,0.0000,0.0230,0.0039,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;7,6,3,0,1,0,0,0,0,0,0,;0.1374;8;2;136400;4.00;
3U47UEJKXD5R38RUXLMDWG1BUJXLBR.png;0.0000,0.4597,0.0570,0.0829,0.0421,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0680,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;4,0,0,0,1,0,0,0,0,0,0,;0.1419;1;1;68200;1.00;
3U6BJ3K2B9GQGJVT0E99IGFE7I2MEG.png;0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1733,0.0158,0.4058,0.0000,0.0534,0.0000,0.0000,0.0135,0.0191,0.0000,0.2013,0.0000,0.1280,0.3404,0.1503,0.0000,0.1646,0.0000,0.0000,0.0059,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3346,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;4,5,0,3,0,0,0,0,0,0,0,;0.1543;6;2;136400;3.00;
3UEL82N5TO6EUK0Y8E9LV0DUVX2NTJ.png;0.2551,0.0000,0.2621,0.5234,0.0000,0.0000,0.5731,0.0000,0.0446,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3800,0.0000,0.1191,0.0000,0.0350,0.0000,0.0478,0.0000,0.0683,0.3677,0.0000,0.0000,0.1447,0.0000,0.3175,0.1669,0.0393,0.0000,0.2706,0.0000,0.0000,0.2007,0.0000,0.0000,0.0000,0.0000,0.0000,0.1487,0.0000,0.0000,0.3238,0.0000,0.0000,0.0415,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;6,5,3,4,0,2,0,0,0,0,0,;0.2165;9;3;204600;4.50;
3UEL82N5TOKN43E6MBDHCIJ23C3NTV.png;0.0389,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0015,0.0000,0.0000,0.1360,0.0000,0.1166,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;1,2,0,0,0,0,0,0,0,0,0,;0.0732;2;1;68200;2.00;
3UKAYM2G38LNW9YPLTZSPTC333T903.png;0.3682,0.1844,0.1903,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;0,2,0,1,0,0,0,0,0,0,0,;0.2477;1;1;68200;1.00;
3USMLONC9E5MDB1GD7ZQ6SDG14K85P.png;0.3303,0.0250,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0093,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0504,0.0000,0.0000,0.0000,0.0395,0.0000,0.0407,0.0000,0.1153,0.0000,0.0001,0.0000,0.0009,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0973,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;5,1,0,1,0,0,0,0,0,0,0,;0.0709;3;1;68200;3.00;
