imageID;text densities;Histogram of windows with text densitites b/w 0:0.1:1;threshold;windows greater than threshold;largest connected window (no. of windows);largest connected window in pixels;The average size of connected regions;
35QUA2ABZ7MBAB0HZGYJHQ28USWGE7.png;0.2172,0.1242,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;0,1,1,0,0,0,0,0,0,0,0,;0.1707;1;1;182000;1.00;
361LJMRMCQ5CDYJ025B6700NV8CUR4.png;0.1446,0.0000,0.1455,0.0963,0.0788,0.2557,0.2546,0.0466,0.0000,0.0000,0.0000,0.2856,0.0000,0.2003,0.0000,0.0000,0.0000,0.1824,0.0000,0.0000,0.0768,0.0000,0.0000,0.0000,;4,4,3,0,0,0,0,0,0,0,0,;0.1607;5;3;546000;2.50;
369VX4MEOJAKM0DV8XRK62EAJWKGI1.png;0.2440,0.3046,0.0511,0.0000,0.0119,0.0166,0.0484,0.0165,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;5,0,2,0,0,0,0,0,0,0,0,;0.0990;2;2;364000;2.00;
36ARV8EEH67U95XPYN59VTZKFJ2VA1.png;0.1340,0.1239,0.0801,0.0792,0.0631,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1054,0.0000,0.0516,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;5,2,0,0,0,0,0,0,0,0,0,;0.0910;3;2;364000;1.50;
36FIWAXJH5YZ4NF13JA9L63DO7Z3AS.png;0.2215,0.2594,0.2917,0.3207,0.3979,0.1332,0.1001,0.1150,0.0000,0.3259,0.0000,0.1512,0.0000,0.2163,0.2439,0.0901,0.0000,0.0528,0.0000,0.0000,0.0903,0.0000,0.0000,0.0990,;5,3,5,3,0,0,0,0,0,0,0,;0.1943;8;5;910000;4.00;
36HGGQAXL6KTNEA2DMTHLEEUZ4CVBW.png;0.3173,0.1910,0.3661,0.3104,0.0961,0.0843,0.0793,0.0944,0.1162,0.0982,0.0000,0.0851,0.0000,0.0816,0.0264,0.1233,0.0000,0.0281,0.0000,0.0000,0.0273,0.0000,0.0000,0.0198,;11,3,0,3,0,0,0,0,0,0,0,;0.1262;4;4;728000;4.00;
36HGGQAXL6L87J29O35QD9YQWSFBVG.png;0.0000,0.0000,0.0080,0.0175,0.2763,0.1119,0.0001,0.0000,0.0087,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;1,1,1,0,0,0,0,0,0,0,0,;0.0704;2;2;364000;2.00;
36IAL8HYOXSPP9QYVLXZPMFW48E4R6.png;0.0000,0.0000,0.0000,0.0000,0.0000,0.1016,0.2160,0.0858,0.0000,0.0000,0.0000,0.0086,0.0000,0.0314,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;3,0,1,0,0,0,0,0,0,0,0,;0.0887;2;1;182000;2.00;
36MWL0IRGCO0L6PQ7W22BBNT0ICOHL.png;0.0000,0.2634,0.2928,0.0000,0.0000,0.0695,0.0228,0.1340,0.1469,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1163,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0331,;3,3,2,0,0,0,0,0,0,0,0,;0.1348;3;2;364000;1.50;
36QDS77QN9NG5USZQM0XMAC2L97HFT.png;0.3447,0.3522,0.0091,0.0000,0.0707,0.2530,0.5013,0.3890,0.0000,0.0792,0.0000,0.1517,0.0000,0.2174,0.0000,0.1567,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,;2,2,2,3,1,0,0,0,0,0,0,;0.2295;5;5;910000;5.00;
