GroupId,Sentences,Subclauses,Words,AvgWordLength,numUniqueStems,avgUniqueStems
3PN7FLVWM45XULC6NHQRXFJ9Z5WSYC,18,2,149,4.893939393939394,1,0.006711409395973154
3Q4WZ5V3MNIH1FT2QKH2OURKHS1UGI,39,23,388,4.215238095238095,8,0.020618556701030927
3Q9ARQ9ZAP4L7I0LVYTFN28MIJR3MM,139,7,1212,3.966583541147132,54,0.04455445544554455
3QKP95RWR0AXY9I3VQ7SL2A7LGY5XG,80,20,646,4.534375,105,0.16253869969040247
3QLL1RLFYUJL8BWXI76KVR6VTA8G40,22,21,321,3.5083333333333333,18,0.056074766355140186
3QNALI7B4S6VALH9K67QLF1VCK3Z5B,86,7,2022,2.8159163987138265,23,0.011374876360039565
3QNALI7B4SD1ONKL4C5DCUTXSZAZ55,80,10,2023,2.7150837988826817,3,0.0014829461196243204
3QPQKLUN2S87R374XHKKL49YI4M6SW,62,73,878,4.574671445639187,36,0.04100227790432802
3QXBZN23LG7N3HYFNCCOI0H4ZPJXNQ,26,7,220,4.242424242424242,2,0.00909090909090909
3R0WG3C6FAYXA2OVFH1MKSVV7DKWL8,50,28,1043,3.449078564500485,15,0.014381591562799617
3R35RPFD7J1GHLW8Y5PUB7E29XSP1C,308,270,5150,3.825573192239859,0,0.0
3R35RPFD8KSAWMKG8PKUBRZ71RYP19,37,10,585,3.811320754716981,28,0.04786324786324787
3R35RPFD8KW5RVQQX9OYA2WSE711PN,18,5,185,4.291970802919708,16,0.08648648648648649
3R39EOJX7B7B0RBVIOI0YF8QUNBFFR,21,3,138,4.519047619047619,2,0.014492753623188406
3R39EOJX7BI6S1MO8YC8O4DE709FF7,42,18,611,3.1310160427807485,14,0.022913256955810146
3R7DCNC1NO24TFH8BGUHQFOR9KEUDP,39,21,480,3.869918699186992,12,0.025
3R7DCNC1NOV5HU26IA2C7R0658YUDF,100,28,745,2.5554741852801173,9,0.012080536912751677
3R8MKH13HFEBE45LFXZBD3ZAAT6QLU,32,2,336,3.767272727272727,0,0.0
3R8NDUBSE5C5KWKOVCROU8T8BNKK4W,18,7,193,4.13588850174216,0,0.0
3R8NDUBSE5CIIDI6K37BBGYS2U64KU,10,3,57,3.5,1,0.017543859649122806
3R8NDUBSE5CRYRKXR6M9AB02Z7L4K5,30,21,398,4.654028436018957,8,0.020100502512562814
3R8NDUBSF67O3EBOSQ1IL6C0CLD4KT,13,2,88,4.175,7,0.07954545454545454
3RPY1MM09GJ0DPT9E5P5CCJTRTWMHE,76,17,1323,2.9458917835671343,6,0.0045351473922902496
3RRYB8LG3ZH82HFOZGL7ANT68BKKUX,76,40,1719,3.99275887038378,15,0.008726003490401396
3S1POB7GU8DKAHGA5W96UXZRMJ8QU4,18,5,229,3.65015479876161,0,0.0
3S4LLGXSV3FZU47VRD0W7FI7RKKAOY,19,8,233,4.412969283276451,0,0.0
3S8DC08I2JZOJ6XAR5ADV2RBM80EJJ,35,6,308,5.073089700996678,0,0.0
3SBA6YTBY276L0SZ55XU5R7VV8FOBP,10,3,70,3.638157894736842,3,0.04285714285714286
3SFRD5IA5Z34MMJO249XJPJMVUHFBF,36,11,301,3.628440366972477,16,0.053156146179401995
3SI493PTSWP5AHPBIVTI1I8D7X4ZDI,22,7,217,4.438538205980066,6,0.027649769585253458
3SI493PTSWP6VJGGSL9VZHEJP2GDZ2,5,1,61,3.87,3,0.04918032786885246
3SIEQXXS6F7PLDK653FBMIWP0ADQ4C,10,3,70,3.6490066225165565,1,0.014285714285714285
3SJ1BZ9YMZFJKL9JAYIH6SXUEFF7N6,24,11,230,4.66358024691358,6,0.02608695652173913
3T1550FWLKIS93DC7DPTY5M29UHWXP,19,10,178,3.822463768115942,1,0.0056179775280898875
3T6HLR4BXW5RX3QYFIC2AVGBFN389Y,23,20,222,3.6149253731343283,14,0.06306306306306306
3T6HLR4BXW65EY3SGXC7I8IJLZ589G,36,20,709,3.310344827586207,2,0.0028208744710860366
3T6HLR4BXW65EY3SGXC7I8ILF1889L,108,54,1879,3.1723285978999383,0,0.0
3T6UNEUZ5USMH6KL5FCL3O350KM199,3,2,35,3.557377049180328,0,0.0
3TCGLRK8ZGNA4CQP60QJDQBQH1MZQ6,71,34,987,2.9242424242424243,196,0.19858156028368795
3TFUINTXMP1P2TVK22ZNBIA74UYT95,84,9,2077,2.8145519077196095,6,0.002888781896966779
3TFUINTXNQRB8MQUNU8RNTUAF5A9TC,7,1,69,3.782608695652174,0,0.0
3TJJ8HSJVIOUEEITVOXS8LA6BWX82U,112,53,1075,2.830376940133038,0,0.0
3TJJ8HSJWJ7V3WKXYD3KKOVHU4N28W,67,14,556,3.452528837622005,68,0.1223021582733813
3TO8OQV8RRE8TSS50K77OY4BTUOOLO,31,9,382,4.46875,24,0.06282722513089005
3TR9CMHN3N8E2YCNTAQUMF33CUSBB8,25,7,435,4.220502901353965,12,0.027586206896551724
3TYSWKZBELVFE846EGCGPUMG5XR7G5,18,8,174,3.9363636363636365,35,0.20114942528735633
3TYSWKZBFMLN72JJOTFJJEIWD9HG7U,18,26,197,4.484848484848484,0,0.0
3U2H1DGWOPTCKLUQYVRKVZHY3Q4F4G,20,6,175,3.9392857142857145,12,0.06857142857142857
3U47UEJKWC6S8AEVXI8SUW72VHPLB6,138,65,996,3.249544626593807,2,0.002008032128514056
3U47UEJKWC7M32113CRLFBCBUKFBLV,8,2,66,3.509433962264151,3,0.045454545454545456
3U47UEJKWC8E1D3WG0VTNM1UKCYBLF,31,7,287,4.703170028818444,6,0.020905923344947737
3U47UEJKXD5R38RUXLMDWG1BUJXLBR,425,253,5194,3.864448051948052,105,0.02021563342318059
3U6BJ3K2B9GQGJVT0E99IGFE7I2MEG,192,154,2159,4.594302199783628,76,0.03520148216767022
3UEL82N5TO6EUK0Y8E9LV0DUVX2NTJ,35,4,349,3.9679012345679014,13,0.03724928366762178
3UEL82N5TOKN43E6MBDHCIJ23C3NTV,26,6,206,4.196132596685083,14,0.06796116504854369
3UKAYM2G38LNW9YPLTZSPTC333T903,108,38,1134,2.9492234169653524,0,0.0
3USMLONC9E5MDB1GD7ZQ6SDG14K85P,36,19,707,3.3545197740112993,1,0.0014144271570014145
3USZNBD0ID5Y2E7UC1NHCD5VH1M51A,8,8,113,3.381679389312977,10,0.08849557522123894
3UV3KC5DTGMOGZ30EI3U2F567A15CS,15,3,87,4.089622641509434,2,0.022988505747126436
3UXCLCQO1UDWROO910PGOYLD3QJ20A,24,7,256,4.493975903614458,3,0.01171875
3UXCLCQO2V425H8F0OVWTKIEO3N20G,150,69,1493,4.284825870646766,36,0.024112525117213665
3VHU2SWT3EI2EPQKMFU0IXHUUZKSPE,6,7,86,3.6604938271604937,3,0.03488372093023256
3VKCYEEK5GTFPTFE2CSUAPH4AEKG1E,237,251,4713,4.248296007789679,278,0.05898578400169743
3VNGVF6XGJQ1QLT33BZ7QKAQGJTGC8,13,19,111,3.58984375,5,0.04504504504504504
3VNVHCMRM39PCV9YY08XQFC2ASTW7K,11,7,153,3.8737864077669903,14,0.0915032679738562
3VPHDNYYW05RMXRPFB37FMZTE8FOX6,14,2,131,4.726190476190476,0,0.0
3VS2P0ED9S8WCYR5XKUI3WE62NIZOD,86,34,1795,4.759859772129711,62,0.03454038997214485
3VS2P0ED9S9HPWVU5TDRGGPE3WLOZL,41,27,574,4.072335025380711,1,0.0017421602787456446
3VTCTNDIMBI4MSZRCFZ5EXG7KAVTGQ,9,3,108,4.075268817204301,2,0.018518518518518517
3VXAY8PX9568FZGV4FQLLH1QFO0UBC,11,2,192,3.26775956284153,8,0.041666666666666664
3VXAY8PXA67ITFS0HYENNTH6AGPBUQ,40,13,230,3.975,9,0.0391304347826087
3W718UE9EUVUJGAIW7WCSAJ232S8KV,41,16,414,4.435398230088496,5,0.012077294685990338
3W7EAH4XLRRHWHV8PSJNN5I48Z5K1Z,7,3,47,3.0,0,0.0
3WAI7IWAXVDPIQMZBUA6WKWKGBTKCH,81,20,1091,3.848101265822785,11,0.01008249312557287
3WNTBWVI6HTKT402X941XY1LBXF1DP,7,0,59,3.1153846153846154,5,0.0847457627118644
3WNTBWVI7IICS3U5SPMYXHW39RR1DW,9,1,130,3.502463054187192,6,0.046153846153846156
3X3BKUX7FNI4TQBH6Z6BCBN743AUUW,18,11,179,3.8290598290598292,10,0.055865921787709494
3XCMB0010Q8CROANL93DZ0TZ7HDP3B,308,270,5150,3.825573192239859,0,0.0
3XFOW6US4G39LHGXH58DQK2U59EF7W,18,4,236,3.6166666666666667,6,0.025423728813559324
3XH5NKQXD1CEK1G2OFNXP2YO5CGQ1D,137,92,1352,3.588458298230834,43,0.031804733727810654
3XKJYHBF1PGIGZAV82J26HU67K1S94,77,8,2311,2.760869565217391,0,0.0
3XKJYHBF2QXEJ36G795O9QJC5X59SV,6,5,64,3.272727272727273,0,0.0
3XLULPCEJ5A20HTSPHJ11BGOHJ2K00,19,17,189,4.1262458471760795,1,0.005291005291005291
3XLULPCEK6XSKDKZU2VPQEQSWADK07,16,7,195,2.0491118077324972,15,0.07692307692307693
3XOONX5XJ4G5CUJT3GITEEBP8TAR9P,7,0,52,3.291891891891892,4,0.07692307692307693
3XQ5ITPVUWC5A41L5RJWP1DP30VQTX,18,5,229,3.65015479876161,0,0.0
3XQ5ITPVUWCZXHDQO612ZU9R46PQTU,33,7,303,3.7875457875457874,0,0.0
3XQ5ITPVVXEK5RIJJ0S4JMU41HATQO,21,3,145,4.417391304347826,5,0.034482758620689655
3XXLL7ZNZBX2S1C8S0AVX01M47X2SM,16,3,147,2.6940677966101694,10,0.06802721088435375
3Y6OYEUGD7DBA3Z0UX7LVDP3LCIS5W,12,7,98,3.4782608695652173,4,0.04081632653061224
3YATNUOYWN28VJEWP8MVZLA65TU5R8,18,2,167,4.380228136882129,6,0.03592814371257485
3YJAOW5N8OU26Z949MJ65YS6Q7GNS0,42,25,572,4.062420382165605,3,0.005244755244755245
3YJAOW5N8OUDFKNJJE4VLVI018MNS9,33,6,300,3.7632508833922262,4,0.013333333333333334
3YJAOW5N8OUDFKNJJE4VLVI0YDQNSK,28,2,222,3.7875457875457874,0,0.0
3YJAOW5N9PI929Z2OH5BG1NQ7AGNSB,14,14,226,4.472,0,0.0
3YKHA5XMY4LNHWQDYI2RHLTBGR3A75,12,8,88,4.217054263565892,4,0.045454545454545456
3YNFDCZ5Q3U1E5N64P4QVLD4C30NR9,31,4,310,2.9952718676122934,19,0.06129032258064516
3YNFDCZ5R4IX1UZP9S56QRIUL8YNRO,14,14,226,4.472,0,0.0
3YR6VNT52416IC86SLGIIDTF4TWB78,19,29,231,4.932624113475177,18,0.07792207792207792
3YR6VNT5352GKULNOMVIY5386U67BS,30,9,264,3.8341121495327104,9,0.03409090909090909
3YS67JKWKBRVDSIQ9F8UVFJ1JQRX40,7,0,37,3.6511627906976742,5,0.13513513513513514
3YS67JKWKBTMNDQ3LRFOMM61VUK4X5,5,2,47,4.211538461538462,13,0.2765957446808511
3YVLYSYEBF5NUSY0E746VZKOKNG0QY,7,0,54,3.4121621621621623,0,0.0
3Z1VWDJDMCSL9FEEWY1JWQIRHY8F8V,16,10,176,4.178899082568807,8,0.045454545454545456
3Z1VWDJDMCXXDMC10K62ECWQF20F8X,42,18,608,3.189153439153439,13,0.02138157894736842
3Z1VWDJDNDED63DNWYEYK1BZJ9X8FQ,33,16,278,4.546268656716418,13,0.046762589928057555
3ZAK6NWIZ37QLEUJSP86OBIVCQQ9VS,6,1,54,3.6783216783216783,15,0.2777777777777778
3ZFB7PFNY1ZJD1XM4GHBRRAA6FG931,100,54,1238,3.1546261089987326,0,0.0
3ZFB7PFNY1ZJD1XM4GHBRRAA6GF932,136,77,2336,3.0337711069418387,0,0.0
3ZNMTDKQXPRIYI9V3LJLED84I1Z2VB,138,95,1410,4.131529263687854,35,0.024822695035460994
3ZSDUF3VXOXZ44ZW3SE86JT3CR623Z,9,6,89,3.627906976744186,2,0.02247191011235955
3ZXEP6UEFFQUF1V5KFZ2RFEFLM08OQ,62,58,2122,3.1470588235294117,41,0.01932139491046183
